Time|ID|Name|Country|Side|X|Y|Z|Heading|Pitch|Bank
17|16778240|M 818|2|Enemies|-281493.062500|13.240943|646494.062500|0.750492|-0.000000|-0.000000
17|16778752|Hummer|2|Enemies|-281266.687500|13.240943|646741.687500|4.188791|0.000000|-0.000000
17|16779264|Soldier M4|2|Enemies|-281501.875000|13.240943|646499.687500|2.426008|0.000000|-0.000000
17|16779776|Soldier M4|2|Enemies|-281513.375000|13.240943|646495.250000|4.118977|0.000000|-0.000000
17|16780288|ATZ-10|16|Enemies|-283303.937503|50.887278|685774.437504|2.181662|-0.004495|-0.000094
17|16780800|ATZ-10|16|Enemies|-281663.562500|13.240943|648098.062500|3.316126|0.000000|-0.000000
17|16781312|KrAZ6322|16|Enemies|-281604.531250|13.240943|648074.062500|4.572763|0.000000|-0.000000
17|16781824|KrAZ6322|16|Enemies|-281531.062500|13.240943|648076.500000|0.942478|0.000000|-0.000000
17|16777472|M978 HEMTT Tanker|2|Enemies|-281540.500000|13.240943|646442.062500|4.014258|0.000000|-0.000000
17|16777984|M 818|2|Enemies|-281185.093750|13.240943|646831.562500|0.296706|0.000000|-0.000000
17|16778496|Hummer|2|Enemies|-281510.500000|13.240943|646488.375000|0.802851|0.000000|-0.000000
17|16779008|Hummer|2|Enemies|-281647.312500|13.240943|646450.625000|5.253441|0.000000|0.000000
17|16779520|Soldier M4|2|Enemies|-281517.375000|13.240943|646490.687500|0.802851|-0.000000|-0.000000
17|16780032|Soldier M4|2|Enemies|-281655.968750|13.240943|646449.562500|0.733038|-0.000000|-0.000000
17|16780544|ATZ-10|16|Enemies|-281475.062500|13.240943|646516.687500|0.942478|0.000000|-0.000000
17|16781056|ATZ-10|16|Enemies|-281206.531250|13.240943|646807.750000|0.942478|0.000000|-0.000000
17|16781568|KrAZ6322|16|Enemies|-281693.156250|13.240943|648061.937500|4.031711|0.000000|-0.000000
17|16782080|FA-18C_hornet|2|Enemies|-358859.281459|1024.487831|621295.956390|2.620130|-0.462179|1.324999
17|16777728|M978 HEMTT Tanker|2|Enemies|-281301.625000|13.240943|646702.250000|0.855211|0.000000|-0.000000
17|16778240|M 818|2|Enemies|-281493.062500|13.240943|646494.062500|0.750492|-0.000000|-0.000000
17|16778752|Hummer|2|Enemies|-281266.687500|13.240943|646741.687500|4.188791|0.000000|-0.000000
17|16779264|Soldier M4|2|Enemies|-281501.875000|13.240943|646499.687500|2.426008|0.000000|-0.000000
17|16779776|Soldier M4|2|Enemies|-281513.375000|13.240943|646495.250000|4.118977|0.000000|-0.000000
17|16780288|ATZ-10|16|Enemies|-283303.937503|50.887278|685774.437504|2.181662|-0.004495|-0.000094
17|16780800|ATZ-10|16|Enemies|-281663.562500|13.240943|648098.062500|3.316126|0.000000|-0.000000
17|16781312|KrAZ6322|16|Enemies|-281604.531250|13.240943|648074.062500|4.572763|0.000000|-0.000000
17|16781824|KrAZ6322|16|Enemies|-281531.062500|13.240943|648076.500000|0.942478|0.000000|-0.000000
17|16777472|M978 HEMTT Tanker|2|Enemies|-281540.500000|13.240943|646442.062500|4.014258|0.000000|-0.000000
17|16777984|M 818|2|Enemies|-281185.093750|13.240943|646831.562500|0.296706|0.000000|-0.000000
17|16778496|Hummer|2|Enemies|-281510.500000|13.240943|646488.375000|0.802851|0.000000|-0.000000
17|16779008|Hummer|2|Enemies|-281647.312500|13.240943|646450.625000|5.253441|0.000000|0.000000
17|16779520|Soldier M4|2|Enemies|-281517.375000|13.240943|646490.687500|0.802851|-0.000000|-0.000000
17|16780032|Soldier M4|2|Enemies|-281655.968750|13.240943|646449.562500|0.733038|-0.000000|-0.000000
17|16780544|ATZ-10|16|Enemies|-281475.062500|13.240943|646516.687500|0.942478|0.000000|-0.000000
17|16781056|ATZ-10|16|Enemies|-281206.531250|13.240943|646807.750000|0.942478|0.000000|-0.000000
17|16781568|KrAZ6322|16|Enemies|-281693.156250|13.240943|648061.937500|4.031711|0.000000|-0.000000
17|16782080|FA-18C_hornet|2|Enemies|-358896.565093|999.892792|621323.358455|2.673632|-0.455793|1.298665
17|16777728|M978 HEMTT Tanker|2|Enemies|-281301.625000|13.240943|646702.250000|0.855211|0.000000|-0.000000
17|16778240|M 818|2|Enemies|-281493.062500|13.240943|646494.062500|0.750492|-0.000000|-0.000000
17|16778752|Hummer|2|Enemies|-281266.687500|13.240943|646741.687500|4.188791|0.000000|-0.000000
17|16779264|Soldier M4|2|Enemies|-281501.875000|13.240943|646499.687500|2.426008|0.000000|-0.000000
17|16779776|Soldier M4|2|Enemies|-281513.375000|13.240943|646495.250000|4.118977|0.000000|-0.000000
17|16780288|ATZ-10|16|Enemies|-283303.937503|50.887278|685774.437504|2.181662|-0.004495|-0.000094
17|16780800|ATZ-10|16|Enemies|-281663.562500|13.240943|648098.062500|3.316126|0.000000|-0.000000
17|16781312|KrAZ6322|16|Enemies|-281604.531250|13.240943|648074.062500|4.572763|0.000000|-0.000000
17|16781824|KrAZ6322|16|Enemies|-281531.062500|13.240943|648076.500000|0.942478|0.000000|-0.000000
17|16777472|M978 HEMTT Tanker|2|Enemies|-281540.500000|13.240943|646442.062500|4.014258|0.000000|-0.000000
17|16777984|M 818|2|Enemies|-281185.093750|13.240943|646831.562500|0.296706|0.000000|-0.000000
17|16778496|Hummer|2|Enemies|-281510.500000|13.240943|646488.375000|0.802851|0.000000|-0.000000
17|16779008|Hummer|2|Enemies|-281647.312500|13.240943|646450.625000|5.253441|0.000000|0.000000
17|16779520|Soldier M4|2|Enemies|-281517.375000|13.240943|646490.687500|0.802851|-0.000000|-0.000000
17|16780032|Soldier M4|2|Enemies|-281655.968750|13.240943|646449.562500|0.733038|-0.000000|-0.000000
17|16780544|ATZ-10|16|Enemies|-281475.062500|13.240943|646516.687500|0.942478|0.000000|-0.000000
17|16781056|ATZ-10|16|Enemies|-281206.531250|13.240943|646807.750000|0.942478|0.000000|-0.000000
17|16781568|KrAZ6322|16|Enemies|-281693.156250|13.240943|648061.937500|4.031711|0.000000|-0.000000
17|16782080|FA-18C_hornet|2|Enemies|-358935.490510|975.404817|621348.798749|2.727989|-0.447991|1.272323
17|16777728|M978 HEMTT Tanker|2|Enemies|-281301.625000|13.240943|646702.250000|0.855211|0.000000|-0.000000
17|16778240|M 818|2|Enemies|-281493.062500|13.240943|646494.062500|0.750492|-0.000000|-0.000000
17|16778752|Hummer|2|Enemies|-281266.687500|13.240943|646741.687500|4.188791|0.000000|-0.000000
17|16779264|Soldier M4|2|Enemies|-281501.875000|13.240943|646499.687500|2.426008|0.000000|-0.000000
17|16779776|Soldier M4|2|Enemies|-281513.375000|13.240943|646495.250000|4.118977|0.000000|-0.000000
17|16780288|ATZ-10|16|Enemies|-283303.937503|50.887278|685774.437504|2.181662|-0.004495|-0.000094
17|16780800|ATZ-10|16|Enemies|-281663.562500|13.240943|648098.062500|3.316126|0.000000|-0.000000
17|16781312|KrAZ6322|16|Enemies|-281604.531250|13.240943|648074.062500|4.572763|0.000000|-0.000000
17|16781824|KrAZ6322|16|Enemies|-281531.062500|13.240943|648076.500000|0.942478|0.000000|-0.000000
17|16777472|M978 HEMTT Tanker|2|Enemies|-281540.500000|13.240943|646442.062500|4.014258|0.000000|-0.000000
17|16777984|M 818|2|Enemies|-281185.093750|13.240943|646831.562500|0.296706|0.000000|-0.000000
17|16778496|Hummer|2|Enemies|-281510.500000|13.240943|646488.375000|0.802851|0.000000|-0.000000
17|16779008|Hummer|2|Enemies|-281647.312500|13.240943|646450.625000|5.253441|0.000000|0.000000
17|16779520|Soldier M4|2|Enemies|-281517.375000|13.240943|646490.687500|0.802851|-0.000000|-0.000000
17|16780032|Soldier M4|2|Enemies|-281655.968750|13.240943|646449.562500|0.733038|-0.000000|-0.000000
17|16780544|ATZ-10|16|Enemies|-281475.062500|13.240943|646516.687500|0.942478|0.000000|-0.000000
17|16781056|ATZ-10|16|Enemies|-281206.531250|13.240943|646807.750000|0.942478|0.000000|-0.000000
17|16781568|KrAZ6322|16|Enemies|-281693.156250|13.240943|648061.937500|4.031711|0.000000|-0.000000
17|16782080|FA-18C_hornet|2|Enemies|-358975.961440|951.086403|621372.222573|2.780090|-0.439532|1.260303
17|16777728|M978 HEMTT Tanker|2|Enemies|-281301.625000|13.240943|646702.250000|0.855211|0.000000|-0.000000
17|16778240|M 818|2|Enemies|-281493.062500|13.240943|646494.062500|0.750492|-0.000000|-0.000000
17|16778752|Hummer|2|Enemies|-281266.687500|13.240943|646741.687500|4.188791|0.000000|-0.000000
17|16779264|Soldier M4|2|Enemies|-281501.875000|13.240943|646499.687500|2.426008|0.000000|-0.000000
17|16779776|Soldier M4|2|Enemies|-281513.375000|13.240943|646495.250000|4.118977|0.000000|-0.000000
17|16780288|ATZ-10|16|Enemies|-283303.937503|50.887278|685774.437504|2.181662|-0.004495|-0.000094
18|16780800|ATZ-10|16|Enemies|-281663.562500|13.240943|648098.062500|3.316126|0.000000|-0.000000
18|16781312|KrAZ6322|16|Enemies|-281604.531250|13.240943|648074.062500|4.572763|0.000000|-0.000000
18|16781824|KrAZ6322|16|Enemies|-281531.062500|13.240943|648076.500000|0.942478|0.000000|-0.000000
18|16777472|M978 HEMTT Tanker|2|Enemies|-281540.500000|13.240943|646442.062500|4.014258|0.000000|-0.000000
18|16777984|M 818|2|Enemies|-281185.093750|13.240943|646831.562500|0.296706|0.000000|-0.000000
18|16778496|Hummer|2|Enemies|-281510.500000|13.240943|646488.375000|0.802851|0.000000|-0.000000
18|16779008|Hummer|2|Enemies|-281647.312500|13.240943|646450.625000|5.253441|0.000000|0.000000
18|16779520|Soldier M4|2|Enemies|-281517.375000|13.240943|646490.687500|0.802851|-0.000000|-0.000000
18|16780032|Soldier M4|2|Enemies|-281655.968750|13.240943|646449.562500|0.733038|-0.000000|-0.000000
18|16780544|ATZ-10|16|Enemies|-281475.062500|13.240943|646516.687500|0.942478|0.000000|-0.000000
18|16781056|ATZ-10|16|Enemies|-281206.531250|13.240943|646807.750000|0.942478|0.000000|-0.000000
18|16781568|KrAZ6322|16|Enemies|-281693.156250|13.240943|648061.937500|4.031711|0.000000|-0.000000
18|16782080|FA-18C_hornet|2|Enemies|-359017.876130|926.980303|621393.566091|2.832103|-0.431964|1.245020
18|16777728|M978 HEMTT Tanker|2|Enemies|-281301.625000|13.240943|646702.250000|0.855211|0.000000|-0.000000
18|16778240|M 818|2|Enemies|-281493.062500|13.240943|646494.062500|0.750492|-0.000000|-0.000000
18|16778752|Hummer|2|Enemies|-281266.687500|13.240943|646741.687500|4.188791|0.000000|-0.000000
18|16779264|Soldier M4|2|Enemies|-281501.875000|13.240943|646499.687500|2.426008|0.000000|-0.000000
18|16779776|Soldier M4|2|Enemies|-281513.375000|13.240943|646495.250000|4.118977|0.000000|-0.000000
18|16780288|ATZ-10|16|Enemies|-283303.937503|50.887278|685774.437504|2.181662|-0.004495|-0.000094
18|16780800|ATZ-10|16|Enemies|-281663.562500|13.240943|648098.062500|3.316126|0.000000|-0.000000
18|16781312|KrAZ6322|16|Enemies|-281604.531250|13.240943|648074.062500|4.572763|0.000000|-0.000000
18|16781824|KrAZ6322|16|Enemies|-281531.062500|13.240943|648076.500000|0.942478|0.000000|-0.000000
18|16777472|M978 HEMTT Tanker|2|Enemies|-281540.500000|13.240943|646442.062500|4.014258|0.000000|-0.000000
18|16777984|M 818|2|Enemies|-281185.093750|13.240943|646831.562500|0.296706|0.000000|-0.000000
18|16778496|Hummer|2|Enemies|-281510.500000|13.240943|646488.375000|0.802851|0.000000|-0.000000
18|16779008|Hummer|2|Enemies|-281647.312500|13.240943|646450.625000|5.253441|0.000000|0.000000
18|16779520|Soldier M4|2|Enemies|-281517.375000|13.240943|646490.687500|0.802851|-0.000000|-0.000000
18|16780032|Soldier M4|2|Enemies|-281655.968750|13.240943|646449.562500|0.733038|-0.000000|-0.000000
18|16780544|ATZ-10|16|Enemies|-281475.062500|13.240943|646516.687500|0.942478|0.000000|-0.000000
18|16781056|ATZ-10|16|Enemies|-281206.531250|13.240943|646807.750000|0.942478|0.000000|-0.000000
18|16781568|KrAZ6322|16|Enemies|-281693.156250|13.240943|648061.937500|4.031711|0.000000|-0.000000
18|16782080|FA-18C_hornet|2|Enemies|-359061.127462|903.121458|621412.767835|2.885295|-0.423703|1.220113
18|16777728|M978 HEMTT Tanker|2|Enemies|-281301.625000|13.240943|646702.250000|0.855211|0.000000|-0.000000
18|16778240|M 818|2|Enemies|-281493.062500|13.240943|646494.062500|0.750492|-0.000000|-0.000000
18|16778752|Hummer|2|Enemies|-281266.687500|13.240943|646741.687500|4.188791|0.000000|-0.000000
18|16779264|Soldier M4|2|Enemies|-281501.875000|13.240943|646499.687500|2.426008|0.000000|-0.000000
18|16779776|Soldier M4|2|Enemies|-281513.375000|13.240943|646495.250000|4.118977|0.000000|-0.000000
18|16780288|ATZ-10|16|Enemies|-283303.937503|50.887278|685774.437504|2.181662|-0.004495|-0.000094
18|16780800|ATZ-10|16|Enemies|-281663.562500|13.240943|648098.062500|3.316126|0.000000|-0.000000
18|16781312|KrAZ6322|16|Enemies|-281604.531250|13.240943|648074.062500|4.572763|0.000000|-0.000000
18|16781824|KrAZ6322|16|Enemies|-281531.062500|13.240943|648076.500000|0.942478|0.000000|-0.000000
18|16777472|M978 HEMTT Tanker|2|Enemies|-281540.500000|13.240943|646442.062500|4.014258|0.000000|-0.000000
18|16777984|M 818|2|Enemies|-281185.093750|13.240943|646831.562500|0.296706|0.000000|-0.000000
18|16778496|Hummer|2|Enemies|-281510.500000|13.240943|646488.375000|0.802851|0.000000|-0.000000
18|16779008|Hummer|2|Enemies|-281647.312500|13.240943|646450.625000|5.253441|0.000000|0.000000
18|16779520|Soldier M4|2|Enemies|-281517.375000|13.240943|646490.687500|0.802851|-0.000000|-0.000000
18|16780032|Soldier M4|2|Enemies|-281655.968750|13.240943|646449.562500|0.733038|-0.000000|-0.000000
18|16780544|ATZ-10|16|Enemies|-281475.062500|13.240943|646516.687500|0.942478|0.000000|-0.000000
18|16781056|ATZ-10|16|Enemies|-281206.531250|13.240943|646807.750000|0.942478|0.000000|-0.000000
18|16781568|KrAZ6322|16|Enemies|-281693.156250|13.240943|648061.937500|4.031711|0.000000|-0.000000
18|16782080|FA-18C_hornet|2|Enemies|-359105.608833|879.560921|621429.786630|2.935839|-0.413558|1.213808
18|16777728|M978 HEMTT Tanker|2|Enemies|-281301.625000|13.240943|646702.250000|0.855211|0.000000|-0.000000
18|16778240|M 818|2|Enemies|-281493.062500|13.240943|646494.062500|0.750492|-0.000000|-0.000000
18|16778752|Hummer|2|Enemies|-281266.687500|13.240943|646741.687500|4.188791|0.000000|-0.000000
18|16779264|Soldier M4|2|Enemies|-281501.875000|13.240943|646499.687500|2.426008|0.000000|-0.000000
18|16779776|Soldier M4|2|Enemies|-281513.375000|13.240943|646495.250000|4.118977|0.000000|-0.000000
18|16780288|ATZ-10|16|Enemies|-283303.937503|50.887278|685774.437504|2.181662|-0.004495|-0.000094
18|16780800|ATZ-10|16|Enemies|-281663.562500|13.240943|648098.062500|3.316126|0.000000|-0.000000
18|16781312|KrAZ6322|16|Enemies|-281604.531250|13.240943|648074.062500|4.572763|0.000000|-0.000000
18|16781824|KrAZ6322|16|Enemies|-281531.062500|13.240943|648076.500000|0.942478|0.000000|-0.000000
18|16777472|M978 HEMTT Tanker|2|Enemies|-281540.500000|13.240943|646442.062500|4.014258|0.000000|-0.000000
18|16777984|M 818|2|Enemies|-281185.093750|13.240943|646831.562500|0.296706|0.000000|-0.000000
18|16778496|Hummer|2|Enemies|-281510.500000|13.240943|646488.375000|0.802851|0.000000|-0.000000
18|16779008|Hummer|2|Enemies|-281647.312500|13.240943|646450.625000|5.253441|0.000000|0.000000
18|16779520|Soldier M4|2|Enemies|-281517.375000|13.240943|646490.687500|0.802851|-0.000000|-0.000000
18|16780032|Soldier M4|2|Enemies|-281655.968750|13.240943|646449.562500|0.733038|-0.000000|-0.000000
18|16780544|ATZ-10|16|Enemies|-281475.062500|13.240943|646516.687500|0.942478|0.000000|-0.000000
18|16781056|ATZ-10|16|Enemies|-281206.531250|13.240943|646807.750000|0.942478|0.000000|-0.000000
18|16781568|KrAZ6322|16|Enemies|-281693.156250|13.240943|648061.937500|4.031711|0.000000|-0.000000
18|16782080|FA-18C_hornet|2|Enemies|-359151.208606|856.332525|621444.570889|2.986183|-0.405391|1.250216
18|16777728|M978 HEMTT Tanker|2|Enemies|-281301.625000|13.240943|646702.250000|0.855211|0.000000|-0.000000
18|16778240|M 818|2|Enemies|-281493.062500|13.240943|646494.062500|0.750492|-0.000000|-0.000000
18|16778752|Hummer|2|Enemies|-281266.687500|13.240943|646741.687500|4.188791|0.000000|-0.000000
18|16779264|Soldier M4|2|Enemies|-281501.875000|13.240943|646499.687500|2.426008|0.000000|-0.000000
18|16779776|Soldier M4|2|Enemies|-281513.375000|13.240943|646495.250000|4.118977|0.000000|-0.000000
18|16780288|ATZ-10|16|Enemies|-283303.937503|50.887278|685774.437504|2.181662|-0.004495|-0.000094
18|16780800|ATZ-10|16|Enemies|-281663.562500|13.240943|648098.062500|3.316126|0.000000|-0.000000
18|16781312|KrAZ6322|16|Enemies|-281604.531250|13.240943|648074.062500|4.572763|0.000000|-0.000000
18|16781824|KrAZ6322|16|Enemies|-281531.062500|13.240943|648076.500000|0.942478|0.000000|-0.000000
18|16777472|M978 HEMTT Tanker|2|Enemies|-281540.500000|13.240943|646442.062500|4.014258|0.000000|-0.000000
18|16777984|M 818|2|Enemies|-281185.093750|13.240943|646831.562500|0.296706|0.000000|-0.000000
18|16778496|Hummer|2|Enemies|-281510.500000|13.240943|646488.375000|0.802851|0.000000|-0.000000
18|16779008|Hummer|2|Enemies|-281647.312500|13.240943|646450.625000|5.253441|0.000000|0.000000
18|16779520|Soldier M4|2|Enemies|-281517.375000|13.240943|646490.687500|0.802851|-0.000000|-0.000000
18|16780032|Soldier M4|2|Enemies|-281655.968750|13.240943|646449.562500|0.733038|-0.000000|-0.000000
18|16780544|ATZ-10|16|Enemies|-281475.062500|13.240943|646516.687500|0.942478|0.000000|-0.000000
18|16781056|ATZ-10|16|Enemies|-281206.531250|13.240943|646807.750000|0.942478|0.000000|-0.000000
18|16781568|KrAZ6322|16|Enemies|-281693.156250|13.240943|648061.937500|4.031711|0.000000|-0.000000
18|16782080|FA-18C_hornet|2|Enemies|-359197.776690|833.381099|621457.054175|3.037843|-0.407221|1.348899
18|16777728|M978 HEMTT Tanker|2|Enemies|-281301.625000|13.240943|646702.250000|0.855211|0.000000|-0.000000
18|16778240|M 818|2|Enemies|-281493.062500|13.240943|646494.062500|0.750492|-0.000000|-0.000000
18|16778752|Hummer|2|Enemies|-281266.687500|13.240943|646741.687500|4.188791|0.000000|-0.000000
18|16779264|Soldier M4|2|Enemies|-281501.875000|13.240943|646499.687500|2.426008|0.000000|-0.000000
18|16779776|Soldier M4|2|Enemies|-281513.375000|13.240943|646495.250000|4.118977|0.000000|-0.000000
18|16780288|ATZ-10|16|Enemies|-283303.937503|50.887278|685774.437504|2.181662|-0.004495|-0.000094
19|16780800|ATZ-10|16|Enemies|-281663.562500|13.240943|648098.062500|3.316126|0.000000|-0.000000
19|16781312|KrAZ6322|16|Enemies|-281604.531250|13.240943|648074.062500|4.572763|0.000000|-0.000000
19|16781824|KrAZ6322|16|Enemies|-281531.062500|13.240943|648076.500000|0.942478|0.000000|-0.000000
19|16777472|M978 HEMTT Tanker|2|Enemies|-281540.500000|13.240943|646442.062500|4.014258|0.000000|-0.000000
19|16777984|M 818|2|Enemies|-281185.093750|13.240943|646831.562500|0.296706|0.000000|-0.000000
19|16778496|Hummer|2|Enemies|-281510.500000|13.240943|646488.375000|0.802851|0.000000|-0.000000
19|16779008|Hummer|2|Enemies|-281647.312500|13.240943|646450.625000|5.253441|0.000000|0.000000
19|16779520|Soldier M4|2|Enemies|-281517.375000|13.240943|646490.687500|0.802851|-0.000000|-0.000000
19|16780032|Soldier M4|2|Enemies|-281655.968750|13.240943|646449.562500|0.733038|-0.000000|-0.000000
19|16780544|ATZ-10|16|Enemies|-281475.062500|13.240943|646516.687500|0.942478|0.000000|-0.000000
19|16781056|ATZ-10|16|Enemies|-281206.531250|13.240943|646807.750000|0.942478|0.000000|-0.000000
19|16781568|KrAZ6322|16|Enemies|-281693.156250|13.240943|648061.937500|4.031711|0.000000|-0.000000
19|16782080|FA-18C_hornet|2|Enemies|-359245.101883|810.508015|621467.186650|3.091229|-0.422013|1.426811
19|16777728|M978 HEMTT Tanker|2|Enemies|-281301.625000|13.240943|646702.250000|0.855211|0.000000|-0.000000
19|16778240|M 818|2|Enemies|-281493.062500|13.240943|646494.062500|0.750492|-0.000000|-0.000000
19|16778752|Hummer|2|Enemies|-281266.687500|13.240943|646741.687500|4.188791|0.000000|-0.000000
19|16779264|Soldier M4|2|Enemies|-281501.875000|13.240943|646499.687500|2.426008|0.000000|-0.000000
19|16779776|Soldier M4|2|Enemies|-281513.375000|13.240943|646495.250000|4.118977|0.000000|-0.000000
19|16780288|ATZ-10|16|Enemies|-283303.937503|50.887278|685774.437504|2.181662|-0.004495|-0.000094
19|16780800|ATZ-10|16|Enemies|-281663.562500|13.240943|648098.062500|3.316126|0.000000|-0.000000
19|16781312|KrAZ6322|16|Enemies|-281604.531250|13.240943|648074.062500|4.572763|0.000000|-0.000000
19|16781824|KrAZ6322|16|Enemies|-281531.062500|13.240943|648076.500000|0.942478|0.000000|-0.000000
19|16777472|M978 HEMTT Tanker|2|Enemies|-281540.500000|13.240943|646442.062500|4.014258|0.000000|-0.000000
19|16777984|M 818|2|Enemies|-281185.093750|13.240943|646831.562500|0.296706|0.000000|-0.000000
19|16778496|Hummer|2|Enemies|-281510.500000|13.240943|646488.375000|0.802851|0.000000|-0.000000
19|16779008|Hummer|2|Enemies|-281647.312500|13.240943|646450.625000|5.253441|0.000000|0.000000
19|16779520|Soldier M4|2|Enemies|-281517.375000|13.240943|646490.687500|0.802851|-0.000000|-0.000000
19|16780032|Soldier M4|2|Enemies|-281655.968750|13.240943|646449.562500|0.733038|-0.000000|-0.000000
19|16780544|ATZ-10|16|Enemies|-281475.062500|13.240943|646516.687500|0.942478|0.000000|-0.000000
19|16781056|ATZ-10|16|Enemies|-281206.531250|13.240943|646807.750000|0.942478|0.000000|-0.000000
19|16781568|KrAZ6322|16|Enemies|-281693.156250|13.240943|648061.937500|4.031711|0.000000|-0.000000
19|16782080|FA-18C_hornet|2|Enemies|-359292.968618|787.501884|621474.904330|3.148452|-0.439479|1.446422
19|16777728|M978 HEMTT Tanker|2|Enemies|-281301.625000|13.240943|646702.250000|0.855211|0.000000|-0.000000
19|16778240|M 818|2|Enemies|-281493.062500|13.240943|646494.062500|0.750492|-0.000000|-0.000000
19|16778752|Hummer|2|Enemies|-281266.687500|13.240943|646741.687500|4.188791|0.000000|-0.000000
19|16779264|Soldier M4|2|Enemies|-281501.875000|13.240943|646499.687500|2.426008|0.000000|-0.000000
19|16779776|Soldier M4|2|Enemies|-281513.375000|13.240943|646495.250000|4.118977|0.000000|-0.000000
19|16780288|ATZ-10|16|Enemies|-283303.937503|50.887278|685774.437504|2.181662|-0.004495|-0.000094
19|16780800|ATZ-10|16|Enemies|-281663.562500|13.240943|648098.062500|3.316126|0.000000|-0.000000
19|16781312|KrAZ6322|16|Enemies|-281604.531250|13.240943|648074.062500|4.572763|0.000000|-0.000000
19|16781824|KrAZ6322|16|Enemies|-281531.062500|13.240943|648076.500000|0.942478|0.000000|-0.000000
19|16777472|M978 HEMTT Tanker|2|Enemies|-281540.500000|13.240943|646442.062500|4.014258|0.000000|-0.000000
19|16777984|M 818|2|Enemies|-281185.093750|13.240943|646831.562500|0.296706|0.000000|-0.000000
19|16778496|Hummer|2|Enemies|-281510.500000|13.240943|646488.375000|0.802851|0.000000|-0.000000
19|16779008|Hummer|2|Enemies|-281647.312500|13.240943|646450.625000|5.253441|0.000000|0.000000
19|16779520|Soldier M4|2|Enemies|-281517.375000|13.240943|646490.687500|0.802851|-0.000000|-0.000000
19|16780032|Soldier M4|2|Enemies|-281655.968750|13.240943|646449.562500|0.733038|-0.000000|-0.000000
19|16780544|ATZ-10|16|Enemies|-281475.062500|13.240943|646516.687500|0.942478|0.000000|-0.000000
19|16781056|ATZ-10|16|Enemies|-281206.531250|13.240943|646807.750000|0.942478|0.000000|-0.000000
19|16781568|KrAZ6322|16|Enemies|-281693.156250|13.240943|648061.937500|4.031711|0.000000|-0.000000
19|16782080|FA-18C_hornet|2|Enemies|-359341.202012|764.269991|621480.121856|3.207818|-0.449497|1.433711
19|16777728|M978 HEMTT Tanker|2|Enemies|-281301.625000|13.240943|646702.250000|0.855211|0.000000|-0.000000
19|16778240|M 818|2|Enemies|-281493.062500|13.240943|646494.062500|0.750492|-0.000000|-0.000000
19|16778752|Hummer|2|Enemies|-281266.687500|13.240943|646741.687500|4.188791|0.000000|-0.000000
19|16779264|Soldier M4|2|Enemies|-281501.875000|13.240943|646499.687500|2.426008|0.000000|-0.000000
19|16779776|Soldier M4|2|Enemies|-281513.375000|13.240943|646495.250000|4.118977|0.000000|-0.000000
19|16780288|ATZ-10|16|Enemies|-283303.937503|50.887278|685774.437504|2.181662|-0.004495|-0.000094
19|16780800|ATZ-10|16|Enemies|-281663.562500|13.240943|648098.062500|3.316126|0.000000|-0.000000
19|16781312|KrAZ6322|16|Enemies|-281604.531250|13.240943|648074.062500|4.572763|0.000000|-0.000000
19|16781824|KrAZ6322|16|Enemies|-281531.062500|13.240943|648076.500000|0.942478|0.000000|-0.000000
19|16777472|M978 HEMTT Tanker|2|Enemies|-281540.500000|13.240943|646442.062500|4.014258|0.000000|-0.000000
19|16777984|M 818|2|Enemies|-281185.093750|13.240943|646831.562500|0.296706|0.000000|-0.000000
19|16778496|Hummer|2|Enemies|-281510.500000|13.240943|646488.375000|0.802851|0.000000|-0.000000
19|16779008|Hummer|2|Enemies|-281647.312500|13.240943|646450.625000|5.253441|0.000000|0.000000
19|16779520|Soldier M4|2|Enemies|-281517.375000|13.240943|646490.687500|0.802851|-0.000000|-0.000000
19|16780032|Soldier M4|2|Enemies|-281655.968750|13.240943|646449.562500|0.733038|-0.000000|-0.000000
19|16780544|ATZ-10|16|Enemies|-281475.062500|13.240943|646516.687500|0.942478|0.000000|-0.000000
19|16781056|ATZ-10|16|Enemies|-281206.531250|13.240943|646807.750000|0.942478|0.000000|-0.000000
19|16781568|KrAZ6322|16|Enemies|-281693.156250|13.240943|648061.937500|4.031711|0.000000|-0.000000
19|16782080|FA-18C_hornet|2|Enemies|-359389.666344|740.826363|621482.776651|3.263428|-0.450760|1.419634
19|16777728|M978 HEMTT Tanker|2|Enemies|-281301.625000|13.240943|646702.250000|0.855211|0.000000|-0.000000
19|16778240|M 818|2|Enemies|-281493.062500|13.240943|646494.062500|0.750492|-0.000000|-0.000000
19|16778752|Hummer|2|Enemies|-281266.687500|13.240943|646741.687500|4.188791|0.000000|-0.000000
19|16779264|Soldier M4|2|Enemies|-281501.875000|13.240943|646499.687500|2.426008|0.000000|-0.000000
19|16779776|Soldier M4|2|Enemies|-281513.375000|13.240943|646495.250000|4.118977|0.000000|-0.000000
19|16780288|ATZ-10|16|Enemies|-283303.937503|50.887278|685774.437504|2.181662|-0.004495|-0.000094
19|16780800|ATZ-10|16|Enemies|-281663.562500|13.240943|648098.062500|3.316126|0.000000|-0.000000
19|16781312|KrAZ6322|16|Enemies|-281604.531250|13.240943|648074.062500|4.572763|0.000000|-0.000000
19|16781824|KrAZ6322|16|Enemies|-281531.062500|13.240943|648076.500000|0.942478|0.000000|-0.000000
19|16777472|M978 HEMTT Tanker|2|Enemies|-281540.500000|13.240943|646442.062500|4.014258|0.000000|-0.000000
